,midoc.stn,cod.end,fgroup,PA,start_time,end_time,lat_start,lon_start,lat_end,lon_end,trackdistm,mean_grnd_spd,min.dep,max.dep,mid.dep,swept_m3
696,MIDOC08,5,Electrona,0,30/01/2016 3:06,30/01/2016 3:36,-63.88023,83.02849,-63.899872,83.059903,2753.902195,3.008541898,207.842,405.761,306.8015,495702.3952
697,MIDOC08,5,unidientified/other myctophids,0,30/01/2016 3:06,30/01/2016 3:36,-63.88023,83.02849,-63.899872,83.059903,2753.902195,3.008541898,207.842,405.761,306.8015,495702.3952
698,MIDOC08,5,Gonostomatidae,0,30/01/2016 3:06,30/01/2016 3:36,-63.88023,83.02849,-63.899872,83.059903,2753.902195,3.008541898,207.842,405.761,306.8015,495702.3952
699,MIDOC08,5,Gymnoscopelus,0,30/01/2016 3:06,30/01/2016 3:36,-63.88023,83.02849,-63.899872,83.059903,2753.902195,3.008541898,207.842,405.761,306.8015,495702.3952
700,MIDOC08,5,Kreffichthys andersonii,0,30/01/2016 3:06,30/01/2016 3:36,-63.88023,83.02849,-63.899872,83.059903,2753.902195,3.008541898,207.842,405.761,306.8015,495702.3952
701,MIDOC08,5,Other myctophid,0,30/01/2016 3:06,30/01/2016 3:36,-63.88023,83.02849,-63.899872,83.059903,2753.902195,3.008541898,207.842,405.761,306.8015,495702.3952
702,MIDOC08,5,Krefftichthys anderssoni,0,30/01/2016 3:06,30/01/2016 3:36,-63.88023,83.02849,-63.899872,83.059903,2753.902195,3.008541898,207.842,405.761,306.8015,495702.3952
703,MIDOC08,5,Macrouridae,0,30/01/2016 3:06,30/01/2016 3:36,-63.88023,83.02849,-63.899872,83.059903,2753.902195,3.008541898,207.842,405.761,306.8015,495702.3952
704,MIDOC08,5,Melamphidae,0,30/01/2016 3:06,30/01/2016 3:36,-63.88023,83.02849,-63.899872,83.059903,2753.902195,3.008541898,207.842,405.761,306.8015,495702.3952
705,MIDOC08,5,Melanonidae,0,30/01/2016 3:06,30/01/2016 3:36,-63.88023,83.02849,-63.899872,83.059903,2753.902195,3.008541898,207.842,405.761,306.8015,495702.3952
706,MIDOC08,6,Kreffichthys andersonii,0,30/01/2016 3:36,30/01/2016 4:06,-63.899996,83.060105,-63.919345,83.093116,2772.494965,3.001740268,0.112,204.377,102.2445,499049.0937
707,MIDOC08,6,Krefftichthys anderssoni,0,30/01/2016 3:36,30/01/2016 4:06,-63.899996,83.060105,-63.919345,83.093116,2772.494965,3.001740268,0.112,204.377,102.2445,499049.0937
708,MIDOC08,6,Macrouridae,0,30/01/2016 3:36,30/01/2016 4:06,-63.899996,83.060105,-63.919345,83.093116,2772.494965,3.001740268,0.112,204.377,102.2445,499049.0937
709,MIDOC08,6,Melamphidae,0,30/01/2016 3:36,30/01/2016 4:06,-63.899996,83.060105,-63.919345,83.093116,2772.494965,3.001740268,0.112,204.377,102.2445,499049.0937
710,MIDOC08,6,Bathylagidae,0,30/01/2016 3:36,30/01/2016 4:06,-63.899996,83.060105,-63.919345,83.093116,2772.494965,3.001740268,0.112,204.377,102.2445,499049.0937
711,MIDOC08,6,Electrona,0,30/01/2016 3:36,30/01/2016 4:06,-63.899996,83.060105,-63.919345,83.093116,2772.494965,3.001740268,0.112,204.377,102.2445,499049.0937
712,MIDOC08,6,Gempylidae,0,30/01/2016 3:36,30/01/2016 4:06,-63.899996,83.060105,-63.919345,83.093116,2772.494965,3.001740268,0.112,204.377,102.2445,499049.0937
713,MIDOC08,6,Gonostomatidae,0,30/01/2016 3:36,30/01/2016 4:06,-63.899996,83.060105,-63.919345,83.093116,2772.494965,3.001740268,0.112,204.377,102.2445,499049.0937
714,MIDOC08,6,Gymnoscopelus,0,30/01/2016 3:36,30/01/2016 4:06,-63.899996,83.060105,-63.919345,83.093116,2772.494965,3.001740268,0.112,204.377,102.2445,499049.0937
715,MIDOC08,6,Melanonidae,0,30/01/2016 3:36,30/01/2016 4:06,-63.899996,83.060105,-63.919345,83.093116,2772.494965,3.001740268,0.112,204.377,102.2445,499049.0937
716,MIDOC08,6,Paralepididae,0,30/01/2016 3:36,30/01/2016 4:06,-63.899996,83.060105,-63.919345,83.093116,2772.494965,3.001740268,0.112,204.377,102.2445,499049.0937
717,MIDOC08,6,Protomyctophum,0,30/01/2016 3:36,30/01/2016 4:06,-63.899996,83.060105,-63.919345,83.093116,2772.494965,3.001740268,0.112,204.377,102.2445,499049.0937
718,MIDOC08,6,Stomiidae,0,30/01/2016 3:36,30/01/2016 4:06,-63.899996,83.060105,-63.919345,83.093116,2772.494965,3.001740268,0.112,204.377,102.2445,499049.0937
719,MIDOC08,6,Other myctophid,0,30/01/2016 3:36,30/01/2016 4:06,-63.899996,83.060105,-63.919345,83.093116,2772.494965,3.001740268,0.112,204.377,102.2445,499049.0937
720,MIDOC08,6,unidientified/other myctophids,0,30/01/2016 3:36,30/01/2016 4:06,-63.899996,83.060105,-63.919345,83.093116,2772.494965,3.001740268,0.112,204.377,102.2445,499049.0937
721,MIDOC09,1,Gempylidae,0,30/01/2016 13:30,30/01/2016 15:09,-63.742656,82.78537,-63.817779,82.923384,11110.35205,3.643074398,0.264,1057.86,529.062,1999863.369
722,MIDOC09,1,Gonostomatidae,0,30/01/2016 13:30,30/01/2016 15:09,-63.742656,82.78537,-63.817779,82.923384,11110.35205,3.643074398,0.264,1057.86,529.062,1999863.369
723,MIDOC09,1,Gymnoscopelus,0,30/01/2016 13:30,30/01/2016 15:09,-63.742656,82.78537,-63.817779,82.923384,11110.35205,3.643074398,0.264,1057.86,529.062,1999863.369
724,MIDOC09,1,Krefftichthys anderssoni,0,30/01/2016 13:30,30/01/2016 15:09,-63.742656,82.78537,-63.817779,82.923384,11110.35205,3.643074398,0.264,1057.86,529.062,1999863.369
725,MIDOC09,1,Macrouridae,0,30/01/2016 13:30,30/01/2016 15:09,-63.742656,82.78537,-63.817779,82.923384,11110.35205,3.643074398,0.264,1057.86,529.062,1999863.369
726,MIDOC09,1,Melamphidae,0,30/01/2016 13:30,30/01/2016 15:09,-63.742656,82.78537,-63.817779,82.923384,11110.35205,3.643074398,0.264,1057.86,529.062,1999863.369
727,MIDOC09,1,Electrona,0,30/01/2016 13:30,30/01/2016 15:09,-63.742656,82.78537,-63.817779,82.923384,11110.35205,3.643074398,0.264,1057.86,529.062,1999863.369
728,MIDOC09,1,unidientified/other myctophids,0,30/01/2016 13:30,30/01/2016 15:09,-63.742656,82.78537,-63.817779,82.923384,11110.35205,3.643074398,0.264,1057.86,529.062,1999863.369
729,MIDOC09,1,Other myctophid,0,30/01/2016 13:30,30/01/2016 15:09,-63.742656,82.78537,-63.817779,82.923384,11110.35205,3.643074398,0.264,1057.86,529.062,1999863.369
730,MIDOC09,1,Paralepididae,0,30/01/2016 13:30,30/01/2016 15:09,-63.742656,82.78537,-63.817779,82.923384,11110.35205,3.643074398,0.264,1057.86,529.062,1999863.369
731,MIDOC09,1,Protomyctophum,0,30/01/2016 13:30,30/01/2016 15:09,-63.742656,82.78537,-63.817779,82.923384,11110.35205,3.643074398,0.264,1057.86,529.062,1999863.369
732,MIDOC09,1,Kreffichthys andersonii,0,30/01/2016 13:30,30/01/2016 15:09,-63.742656,82.78537,-63.817779,82.923384,11110.35205,3.643074398,0.264,1057.86,529.062,1999863.369
733,MIDOC09,1,Stomiidae,0,30/01/2016 13:30,30/01/2016 15:09,-63.742656,82.78537,-63.817779,82.923384,11110.35205,3.643074398,0.264,1057.86,529.062,1999863.369
734,MIDOC09,1,Melanonidae,0,30/01/2016 13:30,30/01/2016 15:09,-63.742656,82.78537,-63.817779,82.923384,11110.35205,3.643074398,0.264,1057.86,529.062,1999863.369
735,MIDOC09,1,Bathylagidae,0,30/01/2016 13:30,30/01/2016 15:09,-63.742656,82.78537,-63.817779,82.923384,11110.35205,3.643074398,0.264,1057.86,529.062,1999863.369
736,MIDOC09,2,Gempylidae,0,30/01/2016 15:10,30/01/2016 15:39,-63.817822,82.923509,-63.831358,82.954901,2270.048828,2.474728387,816.555,1005.55,911.0525,408608.789
737,MIDOC09,2,Gonostomatidae,0,30/01/2016 15:10,30/01/2016 15:39,-63.817822,82.923509,-63.831358,82.954901,2270.048828,2.474728387,816.555,1005.55,911.0525,408608.789
738,MIDOC09,2,Electrona,1,30/01/2016 15:10,30/01/2016 15:39,-63.817822,82.923509,-63.831358,82.954901,2270.048828,2.474728387,816.555,1005.55,911.0525,408608.789
739,MIDOC09,2,Krefftichthys anderssoni,1,30/01/2016 15:10,30/01/2016 15:39,-63.817822,82.923509,-63.831358,82.954901,2270.048828,2.474728387,816.555,1005.55,911.0525,408608.789
740,MIDOC09,2,Macrouridae,0,30/01/2016 15:10,30/01/2016 15:39,-63.817822,82.923509,-63.831358,82.954901,2270.048828,2.474728387,816.555,1005.55,911.0525,408608.789
741,MIDOC09,2,Kreffichthys andersonii,0,30/01/2016 15:10,30/01/2016 15:39,-63.817822,82.923509,-63.831358,82.954901,2270.048828,2.474728387,816.555,1005.55,911.0525,408608.789
742,MIDOC09,2,Stomiidae,0,30/01/2016 15:10,30/01/2016 15:39,-63.817822,82.923509,-63.831358,82.954901,2270.048828,2.474728387,816.555,1005.55,911.0525,408608.789
743,MIDOC09,2,unidientified/other myctophids,0,30/01/2016 15:10,30/01/2016 15:39,-63.817822,82.923509,-63.831358,82.954901,2270.048828,2.474728387,816.555,1005.55,911.0525,408608.789
744,MIDOC09,2,Paralepididae,1,30/01/2016 15:10,30/01/2016 15:39,-63.817822,82.923509,-63.831358,82.954901,2270.048828,2.474728387,816.555,1005.55,911.0525,408608.789
745,MIDOC09,2,Bathylagidae,1,30/01/2016 15:10,30/01/2016 15:39,-63.817822,82.923509,-63.831358,82.954901,2270.048828,2.474728387,816.555,1005.55,911.0525,408608.789
746,MIDOC09,2,Gymnoscopelus,1,30/01/2016 15:10,30/01/2016 15:39,-63.817822,82.923509,-63.831358,82.954901,2270.048828,2.474728387,816.555,1005.55,911.0525,408608.789
747,MIDOC09,2,Other myctophid,0,30/01/2016 15:10,30/01/2016 15:39,-63.817822,82.923509,-63.831358,82.954901,2270.048828,2.474728387,816.555,1005.55,911.0525,408608.789
748,MIDOC09,2,Melamphidae,0,30/01/2016 15:10,30/01/2016 15:39,-63.817822,82.923509,-63.831358,82.954901,2270.048828,2.474728387,816.555,1005.55,911.0525,408608.789
749,MIDOC09,2,Melanonidae,0,30/01/2016 15:10,30/01/2016 15:39,-63.817822,82.923509,-63.831358,82.954901,2270.048828,2.474728387,816.555,1005.55,911.0525,408608.789
750,MIDOC09,2,Protomyctophum,0,30/01/2016 15:10,30/01/2016 15:39,-63.817822,82.923509,-63.831358,82.954901,2270.048828,2.474728387,816.555,1005.55,911.0525,408608.789
751,MIDOC09,3,Bathylagidae,1,30/01/2016 15:40,30/01/2016 16:09,-63.831444,82.955107,-63.844974,82.988314,2338.4089,2.531936348,615.194,815.633,715.4135,420913.6021
752,MIDOC09,3,Gonostomatidae,0,30/01/2016 15:40,30/01/2016 16:09,-63.831444,82.955107,-63.844974,82.988314,2338.4089,2.531936348,615.194,815.633,715.4135,420913.6021
753,MIDOC09,3,Gymnoscopelus,1,30/01/2016 15:40,30/01/2016 16:09,-63.831444,82.955107,-63.844974,82.988314,2338.4089,2.531936348,615.194,815.633,715.4135,420913.6021
754,MIDOC09,3,Electrona,1,30/01/2016 15:40,30/01/2016 16:09,-63.831444,82.955107,-63.844974,82.988314,2338.4089,2.531936348,615.194,815.633,715.4135,420913.6021
755,MIDOC09,3,Paralepididae,1,30/01/2016 15:40,30/01/2016 16:09,-63.831444,82.955107,-63.844974,82.988314,2338.4089,2.531936348,615.194,815.633,715.4135,420913.6021
756,MIDOC09,3,Protomyctophum,1,30/01/2016 15:40,30/01/2016 16:09,-63.831444,82.955107,-63.844974,82.988314,2338.4089,2.531936348,615.194,815.633,715.4135,420913.6021
757,MIDOC09,3,Stomiidae,0,30/01/2016 15:40,30/01/2016 16:09,-63.831444,82.955107,-63.844974,82.988314,2338.4089,2.531936348,615.194,815.633,715.4135,420913.6021
758,MIDOC09,3,unidientified/other myctophids,0,30/01/2016 15:40,30/01/2016 16:09,-63.831444,82.955107,-63.844974,82.988314,2338.4089,2.531936348,615.194,815.633,715.4135,420913.6021
759,MIDOC09,3,Gempylidae,0,30/01/2016 15:40,30/01/2016 16:09,-63.831444,82.955107,-63.844974,82.988314,2338.4089,2.531936348,615.194,815.633,715.4135,420913.6021
760,MIDOC09,3,Krefftichthys anderssoni,0,30/01/2016 15:40,30/01/2016 16:09,-63.831444,82.955107,-63.844974,82.988314,2338.4089,2.531936348,615.194,815.633,715.4135,420913.6021
761,MIDOC09,3,Macrouridae,0,30/01/2016 15:40,30/01/2016 16:09,-63.831444,82.955107,-63.844974,82.988314,2338.4089,2.531936348,615.194,815.633,715.4135,420913.6021
762,MIDOC09,3,Melamphidae,0,30/01/2016 15:40,30/01/2016 16:09,-63.831444,82.955107,-63.844974,82.988314,2338.4089,2.531936348,615.194,815.633,715.4135,420913.6021
763,MIDOC09,3,Kreffichthys andersonii,0,30/01/2016 15:40,30/01/2016 16:09,-63.831444,82.955107,-63.844974,82.988314,2338.4089,2.531936348,615.194,815.633,715.4135,420913.6021
764,MIDOC09,3,Melanonidae,1,30/01/2016 15:40,30/01/2016 16:09,-63.831444,82.955107,-63.844974,82.988314,2338.4089,2.531936348,615.194,815.633,715.4135,420913.6021
765,MIDOC09,3,Other myctophid,0,30/01/2016 15:40,30/01/2016 16:09,-63.831444,82.955107,-63.844974,82.988314,2338.4089,2.531936348,615.194,815.633,715.4135,420913.6021
766,MIDOC09,4,Gempylidae,0,30/01/2016 16:10,30/01/2016 16:39,-63.845053,82.988512,-63.858976,83.01839,2268.545703,2.45987479,412.982,617.347,515.1645,408338.2265
767,MIDOC09,4,Gonostomatidae,0,30/01/2016 16:10,30/01/2016 16:39,-63.845053,82.988512,-63.858976,83.01839,2268.545703,2.45987479,412.982,617.347,515.1645,408338.2265
768,MIDOC09,4,Electrona,1,30/01/2016 16:10,30/01/2016 16:39,-63.845053,82.988512,-63.858976,83.01839,2268.545703,2.45987479,412.982,617.347,515.1645,408338.2265
769,MIDOC09,4,Protomyctophum,1,30/01/2016 16:10,30/01/2016 16:39,-63.845053,82.988512,-63.858976,83.01839,2268.545703,2.45987479,412.982,617.347,515.1645,408338.2265
770,MIDOC09,4,Stomiidae,0,30/01/2016 16:10,30/01/2016 16:39,-63.845053,82.988512,-63.858976,83.01839,2268.545703,2.45987479,412.982,617.347,515.1645,408338.2265
771,MIDOC09,4,unidientified/other myctophids,0,30/01/2016 16:10,30/01/2016 16:39,-63.845053,82.988512,-63.858976,83.01839,2268.545703,2.45987479,412.982,617.347,515.1645,408338.2265
772,MIDOC09,4,Paralepididae,0,30/01/2016 16:10,30/01/2016 16:39,-63.845053,82.988512,-63.858976,83.01839,2268.545703,2.45987479,412.982,617.347,515.1645,408338.2265
773,MIDOC09,4,Kreffichthys andersonii,0,30/01/2016 16:10,30/01/2016 16:39,-63.845053,82.988512,-63.858976,83.01839,2268.545703,2.45987479,412.982,617.347,515.1645,408338.2265
774,MIDOC09,4,Krefftichthys anderssoni,0,30/01/2016 16:10,30/01/2016 16:39,-63.845053,82.988512,-63.858976,83.01839,2268.545703,2.45987479,412.982,617.347,515.1645,408338.2265
775,MIDOC09,4,Macrouridae,0,30/01/2016 16:10,30/01/2016 16:39,-63.845053,82.988512,-63.858976,83.01839,2268.545703,2.45987479,412.982,617.347,515.1645,408338.2265
776,MIDOC09,4,Bathylagidae,1,30/01/2016 16:10,30/01/2016 16:39,-63.845053,82.988512,-63.858976,83.01839,2268.545703,2.45987479,412.982,617.347,515.1645,408338.2265
777,MIDOC09,4,Melanonidae,0,30/01/2016 16:10,30/01/2016 16:39,-63.845053,82.988512,-63.858976,83.01839,2268.545703,2.45987479,412.982,617.347,515.1645,408338.2265
778,MIDOC09,4,Other myctophid,0,30/01/2016 16:10,30/01/2016 16:39,-63.845053,82.988512,-63.858976,83.01839,2268.545703,2.45987479,412.982,617.347,515.1645,408338.2265
779,MIDOC09,4,Gymnoscopelus,1,30/01/2016 16:10,30/01/2016 16:39,-63.845053,82.988512,-63.858976,83.01839,2268.545703,2.45987479,412.982,617.347,515.1645,408338.2265
780,MIDOC09,4,Melamphidae,0,30/01/2016 16:10,30/01/2016 16:39,-63.845053,82.988512,-63.858976,83.01839,2268.545703,2.45987479,412.982,617.347,515.1645,408338.2265
781,MIDOC09,5,Krefftichthys anderssoni,0,30/01/2016 16:40,30/01/2016 17:09,-63.859065,83.018543,-63.873658,83.048905,2329.390772,2.547234077,213.889,413.185,313.537,419290.339
782,MIDOC09,5,Kreffichthys andersonii,0,30/01/2016 16:40,30/01/2016 17:09,-63.859065,83.018543,-63.873658,83.048905,2329.390772,2.547234077,213.889,413.185,313.537,419290.339
783,MIDOC09,5,Stomiidae,1,30/01/2016 16:40,30/01/2016 17:09,-63.859065,83.018543,-63.873658,83.048905,2329.390772,2.547234077,213.889,413.185,313.537,419290.339
784,MIDOC09,5,unidientified/other myctophids,0,30/01/2016 16:40,30/01/2016 17:09,-63.859065,83.018543,-63.873658,83.048905,2329.390772,2.547234077,213.889,413.185,313.537,419290.339
785,MIDOC09,5,Gymnoscopelus,1,30/01/2016 16:40,30/01/2016 17:09,-63.859065,83.018543,-63.873658,83.048905,2329.390772,2.547234077,213.889,413.185,313.537,419290.339
786,MIDOC09,5,Bathylagidae,1,30/01/2016 16:40,30/01/2016 17:09,-63.859065,83.018543,-63.873658,83.048905,2329.390772,2.547234077,213.889,413.185,313.537,419290.339
787,MIDOC09,5,Electrona,1,30/01/2016 16:40,30/01/2016 17:09,-63.859065,83.018543,-63.873658,83.048905,2329.390772,2.547234077,213.889,413.185,313.537,419290.339
788,MIDOC09,5,Gempylidae,0,30/01/2016 16:40,30/01/2016 17:09,-63.859065,83.018543,-63.873658,83.048905,2329.390772,2.547234077,213.889,413.185,313.537,419290.339
789,MIDOC09,5,Macrouridae,0,30/01/2016 16:40,30/01/2016 17:09,-63.859065,83.018543,-63.873658,83.048905,2329.390772,2.547234077,213.889,413.185,313.537,419290.339
790,MIDOC09,5,Melamphidae,0,30/01/2016 16:40,30/01/2016 17:09,-63.859065,83.018543,-63.873658,83.048905,2329.390772,2.547234077,213.889,413.185,313.537,419290.339
791,MIDOC09,5,Melanonidae,0,30/01/2016 16:40,30/01/2016 17:09,-63.859065,83.018543,-63.873658,83.048905,2329.390772,2.547234077,213.889,413.185,313.537,419290.339
792,MIDOC09,5,Other myctophid,0,30/01/2016 16:40,30/01/2016 17:09,-63.859065,83.018543,-63.873658,83.048905,2329.390772,2.547234077,213.889,413.185,313.537,419290.339
793,MIDOC09,5,Paralepididae,1,30/01/2016 16:40,30/01/2016 17:09,-63.859065,83.018543,-63.873658,83.048905,2329.390772,2.547234077,213.889,413.185,313.537,419290.339
794,MIDOC09,5,Protomyctophum,1,30/01/2016 16:40,30/01/2016 17:09,-63.859065,83.018543,-63.873658,83.048905,2329.390772,2.547234077,213.889,413.185,313.537,419290.339
795,MIDOC09,5,Gonostomatidae,0,30/01/2016 16:40,30/01/2016 17:09,-63.859065,83.018543,-63.873658,83.048905,2329.390772,2.547234077,213.889,413.185,313.537,419290.339
796,MIDOC09,6,Bathylagidae,0,30/01/2016 17:10,30/01/2016 17:40,-63.873751,83.049073,-63.889253,83.07933,2401.35083,2.608547778,0.108,213.466,106.787,432243.1495
797,MIDOC09,6,Stomiidae,0,30/01/2016 17:10,30/01/2016 17:40,-63.873751,83.049073,-63.889253,83.07933,2401.35083,2.608547778,0.108,213.466,106.787,432243.1495
798,MIDOC09,6,unidientified/other myctophids,0,30/01/2016 17:10,30/01/2016 17:40,-63.873751,83.049073,-63.889253,83.07933,2401.35083,2.608547778,0.108,213.466,106.787,432243.1495
799,MIDOC09,6,Electrona,0,30/01/2016 17:10,30/01/2016 17:40,-63.873751,83.049073,-63.889253,83.07933,2401.35083,2.608547778,0.108,213.466,106.787,432243.1495
800,MIDOC09,6,Gempylidae,0,30/01/2016 17:10,30/01/2016 17:40,-63.873751,83.049073,-63.889253,83.07933,2401.35083,2.608547778,0.108,213.466,106.787,432243.1495
801,MIDOC09,6,Gonostomatidae,0,30/01/2016 17:10,30/01/2016 17:40,-63.873751,83.049073,-63.889253,83.07933,2401.35083,2.608547778,0.108,213.466,106.787,432243.1495
802,MIDOC09,6,Macrouridae,0,30/01/2016 17:10,30/01/2016 17:40,-63.873751,83.049073,-63.889253,83.07933,2401.35083,2.608547778,0.108,213.466,106.787,432243.1495
803,MIDOC09,6,Gymnoscopelus,0,30/01/2016 17:10,30/01/2016 17:40,-63.873751,83.049073,-63.889253,83.07933,2401.35083,2.608547778,0.108,213.466,106.787,432243.1495
804,MIDOC09,6,Kreffichthys andersonii,0,30/01/2016 17:10,30/01/2016 17:40,-63.873751,83.049073,-63.889253,83.07933,2401.35083,2.608547778,0.108,213.466,106.787,432243.1495
805,MIDOC09,6,Krefftichthys anderssoni,0,30/01/2016 17:10,30/01/2016 17:40,-63.873751,83.049073,-63.889253,83.07933,2401.35083,2.608547778,0.108,213.466,106.787,432243.1495
806,MIDOC09,6,Paralepididae,0,30/01/2016 17:10,30/01/2016 17:40,-63.873751,83.049073,-63.889253,83.07933,2401.35083,2.608547778,0.108,213.466,106.787,432243.1495
807,MIDOC09,6,Protomyctophum,0,30/01/2016 17:10,30/01/2016 17:40,-63.873751,83.049073,-63.889253,83.07933,2401.35083,2.608547778,0.108,213.466,106.787,432243.1495
808,MIDOC09,6,Other myctophid,0,30/01/2016 17:10,30/01/2016 17:40,-63.873751,83.049073,-63.889253,83.07933,2401.35083,2.608547778,0.108,213.466,106.787,432243.1495
809,MIDOC09,6,Melamphidae,0,30/01/2016 17:10,30/01/2016 17:40,-63.873751,83.049073,-63.889253,83.07933,2401.35083,2.608547778,0.108,213.466,106.787,432243.1495
810,MIDOC09,6,Melanonidae,0,30/01/2016 17:10,30/01/2016 17:40,-63.873751,83.049073,-63.889253,83.07933,2401.35083,2.608547778,0.108,213.466,106.787,432243.1495
811,MIDOC10,1,unidientified/other myctophids,0,30/01/2016 18:16,30/01/2016 19:40,-63.923271,83.106485,-63.985584,83.178357,8134.725766,3.145525114,0.098,209.126,104.612,1464250.638
812,MIDOC10,1,Stomiidae,0,30/01/2016 18:16,30/01/2016 19:40,-63.923271,83.106485,-63.985584,83.178357,8134.725766,3.145525114,0.098,209.126,104.612,1464250.638
813,MIDOC10,1,Bathylagidae,0,30/01/2016 18:16,30/01/2016 19:40,-63.923271,83.106485,-63.985584,83.178357,8134.725766,3.145525114,0.098,209.126,104.612,1464250.638
814,MIDOC10,1,Gonostomatidae,0,30/01/2016 18:16,30/01/2016 19:40,-63.923271,83.106485,-63.985584,83.178357,8134.725766,3.145525114,0.098,209.126,104.612,1464250.638
815,MIDOC10,1,Gymnoscopelus,0,30/01/2016 18:16,30/01/2016 19:40,-63.923271,83.106485,-63.985584,83.178357,8134.725766,3.145525114,0.098,209.126,104.612,1464250.638
816,MIDOC10,1,Electrona,0,30/01/2016 18:16,30/01/2016 19:40,-63.923271,83.106485,-63.985584,83.178357,8134.725766,3.145525114,0.098,209.126,104.612,1464250.638
817,MIDOC10,1,Gempylidae,0,30/01/2016 18:16,30/01/2016 19:40,-63.923271,83.106485,-63.985584,83.178357,8134.725766,3.145525114,0.098,209.126,104.612,1464250.638
818,MIDOC10,1,Macrouridae,0,30/01/2016 18:16,30/01/2016 19:40,-63.923271,83.106485,-63.985584,83.178357,8134.725766,3.145525114,0.098,209.126,104.612,1464250.638
819,MIDOC10,1,Melamphidae,0,30/01/2016 18:16,30/01/2016 19:40,-63.923271,83.106485,-63.985584,83.178357,8134.725766,3.145525114,0.098,209.126,104.612,1464250.638
820,MIDOC10,1,Kreffichthys andersonii,0,30/01/2016 18:16,30/01/2016 19:40,-63.923271,83.106485,-63.985584,83.178357,8134.725766,3.145525114,0.098,209.126,104.612,1464250.638
821,MIDOC10,1,Krefftichthys anderssoni,0,30/01/2016 18:16,30/01/2016 19:40,-63.923271,83.106485,-63.985584,83.178357,8134.725766,3.145525114,0.098,209.126,104.612,1464250.638
822,MIDOC10,1,Protomyctophum,0,30/01/2016 18:16,30/01/2016 19:40,-63.923271,83.106485,-63.985584,83.178357,8134.725766,3.145525114,0.098,209.126,104.612,1464250.638
823,MIDOC10,1,Paralepididae,0,30/01/2016 18:16,30/01/2016 19:40,-63.923271,83.106485,-63.985584,83.178357,8134.725766,3.145525114,0.098,209.126,104.612,1464250.638
824,MIDOC10,1,Melanonidae,0,30/01/2016 18:16,30/01/2016 19:40,-63.923271,83.106485,-63.985584,83.178357,8134.725766,3.145525114,0.098,209.126,104.612,1464250.638
825,MIDOC10,1,Other myctophid,0,30/01/2016 18:16,30/01/2016 19:40,-63.923271,83.106485,-63.985584,83.178357,8134.725766,3.145525114,0.098,209.126,104.612,1464250.638
826,MIDOC10,2,Bathylagidae,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
827,MIDOC10,2,Electrona,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
828,MIDOC10,2,Gempylidae,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
829,MIDOC10,2,Gonostomatidae,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
830,MIDOC10,2,Gymnoscopelus,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
831,MIDOC10,2,Kreffichthys andersonii,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
832,MIDOC10,2,Krefftichthys anderssoni,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
833,MIDOC10,2,Macrouridae,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
834,MIDOC10,2,Melamphidae,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,MIDOC10,2,Melanonidae,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
836,MIDOC10,2,Other myctophid,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
837,MIDOC10,2,Paralepididae,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
838,MIDOC10,2,Protomyctophum,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
839,MIDOC10,2,Stomiidae,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
840,MIDOC10,2,unidientified/other myctophids,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
841,MIDOC10,3,Kreffichthys andersonii,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
842,MIDOC10,3,Krefftichthys anderssoni,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
843,MIDOC10,3,Macrouridae,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
844,MIDOC10,3,Melamphidae,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
845,MIDOC10,3,Melanonidae,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
846,MIDOC10,3,Other myctophid,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
847,MIDOC10,3,Paralepididae,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
848,MIDOC10,3,Protomyctophum,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
849,MIDOC10,3,Stomiidae,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
850,MIDOC10,3,unidientified/other myctophids,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
